cell_id,lon,lat,poblacion_dane,vulnerabilidad,indice,nivel
6200087,-76.508715,3.420242,1178,0.72,51.53,medio
6200088,-76.508715,3.421587,968,0.66,50.17,medio
6200089,-76.508715,3.422932,599,0.8,47.58,bajo
6200090,-76.508715,3.424277,897,0.73,50.97,medio
6200091,-76.508715,3.425622,655,0.8,50.32,medio
6200092,-76.508715,3.426967,737,0.8,52.7,medio
6200093,-76.508715,3.428312,905,0.8,55.49,medio
6200094,-76.508715,3.429657,345,0.8,42.18,bajo
6200095,-76.508715,3.431002,658,0.8,51.19,medio
6200096,-76.508715,3.432347,680,0.65,48.52,medio
6200097,-76.508715,3.433692,717,0.8,52.6,medio
6200098,-76.508715,3.435037,1072,0.8,56.85,medio
6200099,-76.508715,3.436383,873,0.6,48.86,medio
6200100,-76.508715,3.437728,451,0.6,40.4,bajo
6200101,-76.508715,3.439073,519,0.6,43.34,bajo
6200102,-76.508715,3.440418,496,0.6,43.46,bajo
6200103,-76.508715,3.441763,749,0.6,50.2,medio
6200104,-76.508715,3.443108,493,0.6,45.2,bajo
6200105,-76.508715,3.444453,398,0.6,43.06,bajo
6200106,-76.508715,3.445798,325,0.6,41.33,bajo
6200107,-76.508715,3.447143,258,0.6,39.71,bajo
6200108,-76.508715,3.448488,615,0.6,51.14,medio
6200109,-76.508715,3.449833,396,0.6,44.68,bajo
6200110,-76.508715,3.451178,264,0.8,46.62,bajo
6200111,-76.508715,3.452523,134,0.8,40.96,bajo
6200112,-76.508715,3.453868,174,0.8,42.77,bajo
6200115,-76.508715,3.457903,265,0.6,39.0,bajo
6200117,-76.508715,3.460593,409,0.6,44.31,bajo
6200118,-76.508715,3.461938,614,0.6,50.2,medio
6200119,-76.508715,3.463283,268,0.6,39.44,bajo
6200120,-76.508715,3.464628,237,0.6,38.82,bajo
6200122,-76.508715,3.467318,132,0.6,36.15,bajo
6200123,-76.508715,3.468663,170,0.6,39.16,bajo
6200124,-76.508715,3.470008,15,0.6,33.25,bajo
6200126,-76.508715,3.472698,141,0.8,47.21,bajo
6200127,-76.508715,3.474043,905,0.74,65.58,medio
6200128,-76.508715,3.475388,376,0.8,55.47,medio
6200129,-76.508715,3.476733,108,0.8,44.11,bajo
6200130,-76.508715,3.478078,570,0.62,57.41,medio
6200131,-76.508715,3.479423,298,0.83,55.41,medio
6200132,-76.508715,3.480768,88,1.0,50.14,medio
6200134,-76.508715,3.483458,268,0.6,45.21,bajo
6200135,-76.508715,3.484803,561,0.6,56.18,medio
6200136,-76.508715,3.486148,667,0.6,60.0,medio
6200137,-76.508715,3.487493,243,0.46,43.76,bajo
6200138,-76.508715,3.488838,1050,0.6,68.08,medio
6300047,-76.507367,3.366437,42,1.0,65.99,medio
6300064,-76.507367,3.389305,164,1.0,58.24,medio
6300065,-76.507367,3.39065,764,1.0,75.29,alto
6300066,-76.507367,3.391995,692,1.0,72.56,alto
6300067,-76.507367,3.39334,941,1.0,74.69,alto
6300068,-76.507367,3.394685,931,0.92,70.43,alto
6300069,-76.507367,3.39603,445,0.8,54.79,medio
6300070,-76.507367,3.397375,137,0.8,41.62,bajo
6300071,-76.507367,3.39872,198,0.6,36.46,bajo
6300072,-76.507367,3.400066,870,0.6,53.81,medio
6300073,-76.507367,3.401411,236,0.6,35.69,bajo
6300074,-76.507367,3.402756,507,0.6,43.73,bajo
6300075,-76.507367,3.404101,738,0.6,47.75,bajo
6300076,-76.507367,3.405446,242,0.74,36.71,bajo
6300077,-76.507367,3.406791,1066,0.8,56.59,medio
6300078,-76.507367,3.408136,165,0.8,34.77,bajo
6300079,-76.507367,3.409481,617,0.8,50.3,medio
6300080,-76.507367,3.410826,786,0.8,53.82,medio
6300081,-76.507367,3.412171,516,0.8,48.44,medio
6300082,-76.507367,3.413516,552,0.8,49.37,medio
6300083,-76.507367,3.414862,601,0.8,49.19,medio
6300084,-76.507367,3.416207,518,0.8,45.87,bajo
6300085,-76.507367,3.417552,920,0.8,52.45,medio
6300086,-76.507367,3.418897,166,0.8,31.47,bajo
6300087,-76.507367,3.420242,261,0.8,35.27,bajo
6300088,-76.507367,3.421587,836,0.8,50.84,medio
6300089,-76.507367,3.422932,1251,0.69,50.98,medio
6300090,-76.507367,3.424277,962,0.72,50.63,medio
6300091,-76.507367,3.425622,519,0.8,46.41,bajo
6300092,-76.507367,3.426967,593,0.8,49.25,medio
6300093,-76.507367,3.428312,627,0.8,51.07,medio
6300094,-76.507367,3.429657,681,0.8,53.06,medio
6300095,-76.507367,3.431002,371,0.6,37.2,bajo
6300096,-76.507367,3.432347,284,0.6,33.97,bajo
6300097,-76.507367,3.433692,367,0.8,44.35,bajo
6300098,-76.507367,3.435037,658,0.8,53.09,medio
6300099,-76.507367,3.436383,781,0.8,55.87,medio
6300100,-76.507367,3.437728,411,0.8,47.39,bajo
6300101,-76.507367,3.439073,505,0.6,43.95,bajo
6300102,-76.507367,3.440418,108,0.6,29.56,bajo
6300103,-76.507367,3.441763,469,0.6,44.37,bajo
6300104,-76.507367,3.443108,469,0.6,45.22,bajo
6300105,-76.507367,3.444453,334,0.6,41.44,bajo
6300106,-76.507367,3.445798,666,0.6,52.12,medio
6300107,-76.507367,3.447143,293,0.6,41.09,bajo
6300108,-76.507367,3.448488,350,0.6,43.17,bajo
6300109,-76.507367,3.449833,193,0.6,36.97,bajo
6300110,-76.507367,3.451178,389,0.74,48.59,medio
6300111,-76.507367,3.452523,87,0.6,31.64,bajo
6300116,-76.507367,3.459248,582,0.65,52.51,medio
6300117,-76.507367,3.460593,464,0.75,49.79,medio
6300118,-76.507367,3.461938,280,0.6,39.01,bajo
6300119,-76.507367,3.463283,210,0.6,36.81,bajo
6300120,-76.507367,3.464628,787,0.6,57.7,medio
6300121,-76.507367,3.465973,217,0.6,38.94,bajo
6300122,-76.507367,3.467318,362,0.6,45.79,bajo
6300123,-76.507367,3.468663,216,0.6,41.62,bajo
6300124,-76.507367,3.470008,97,0.6,37.83,bajo
6300127,-76.507367,3.474043,96,0.6,38.14,bajo
6300128,-76.507367,3.475388,254,0.8,51.44,medio
6300129,-76.507367,3.476733,387,0.8,55.88,medio
6300130,-76.507367,3.478078,470,0.6,51.51,medio
6300131,-76.507367,3.479423,129,0.8,45.25,bajo
6300132,-76.507367,3.480768,293,0.6,45.51,bajo
6300134,-76.507367,3.483458,530,0.6,54.79,medio
6300135,-76.507367,3.484803,452,0.6,53.53,medio
6300136,-76.507367,3.486148,563,0.6,58.18,medio
6300137,-76.507367,3.487493,102,0.6,42.71,bajo
6400048,-76.50602,3.367783,232,0.4,55.39,medio
6400058,-76.50602,3.381234,203,0.8,60.68,medio
6400066,-76.50602,3.391995,612,1.0,71.64,alto
6400067,-76.50602,3.39334,1042,1.0,76.27,alto
6400068,-76.50602,3.394685,1125,1.0,75.42,alto
6400069,-76.50602,3.39603,650,0.91,65.74,medio
6400070,-76.50602,3.397375,943,0.8,65.01,medio
6400071,-76.50602,3.39872,740,0.8,60.69,medio
6400072,-76.50602,3.400066,538,0.79,52.14,medio
6400073,-76.50602,3.401411,871,0.6,52.07,medio
6400074,-76.50602,3.402756,339,0.6,37.46,bajo
6400075,-76.50602,3.404101,551,0.6,43.2,bajo
6400076,-76.50602,3.405446,864,0.64,51.59,medio
6400077,-76.50602,3.406791,338,0.8,41.44,bajo
6400078,-76.50602,3.408136,922,0.8,54.66,medio
6400079,-76.50602,3.409481,490,0.8,46.34,bajo
6400080,-76.50602,3.410826,254,0.8,38.36,bajo
6400081,-76.50602,3.412171,607,0.8,50.32,medio
6400082,-76.50602,3.413516,322,0.8,41.32,bajo
6400083,-76.50602,3.414862,683,0.81,53.43,medio
6400084,-76.50602,3.416207,499,0.8,44.73,bajo
6400085,-76.50602,3.417552,583,0.8,46.16,bajo
6400086,-76.50602,3.418897,726,0.8,48.51,medio
6400087,-76.50602,3.420242,745,0.8,48.67,medio
6400088,-76.50602,3.421587,191,0.8,32.04,bajo
6400089,-76.50602,3.422932,902,0.8,51.37,medio
6400090,-76.50602,3.424277,680,0.8,48.76,medio
6400091,-76.50602,3.425622,690,0.8,49.87,medio
6400092,-76.50602,3.426967,576,0.8,48.62,medio
6400093,-76.50602,3.428312,265,0.8,39.34,bajo
6400094,-76.50602,3.429657,502,0.8,48.71,medio
6400095,-76.50602,3.431002,249,0.6,33.8,bajo
6400096,-76.50602,3.432347,941,0.6,51.06,medio
6400097,-76.50602,3.433692,1113,0.8,59.36,medio
6400098,-76.50602,3.435037,524,0.8,51.03,medio
6400099,-76.50602,3.436383,486,0.8,50.32,medio
6400100,-76.50602,3.437728,565,0.8,53.07,medio
6400101,-76.50602,3.439073,563,0.6,46.57,bajo
6400102,-76.50602,3.440418,640,0.6,49.05,medio
6400103,-76.50602,3.441763,295,0.6,39.19,bajo
6400104,-76.50602,3.443108,544,0.6,48.35,medio
6400105,-76.50602,3.444453,299,0.6,40.98,bajo
6400106,-76.50602,3.445798,447,0.6,46.75,bajo
6400107,-76.50602,3.447143,156,0.6,35.5,bajo
6400108,-76.50602,3.448488,777,0.6,54.39,medio
6400109,-76.50602,3.449833,535,0.71,53.09,medio
6400110,-76.50602,3.451178,297,0.6,40.77,bajo
6400111,-76.50602,3.452523,367,0.72,47.21,bajo
6400116,-76.50602,3.459248,531,0.8,53.56,medio
6400117,-76.50602,3.460593,366,0.8,48.15,bajo
6400118,-76.50602,3.461938,616,0.6,48.69,medio
6400119,-76.50602,3.463283,430,0.6,43.83,bajo
6400120,-76.50602,3.464628,184,0.6,35.52,bajo
6400121,-76.50602,3.465973,378,0.6,44.08,bajo
6400122,-76.50602,3.467318,322,0.6,43.4,bajo
6400123,-76.50602,3.468663,874,0.6,58.52,medio
6400124,-76.50602,3.470008,275,0.6,44.85,bajo
6400125,-76.50602,3.471353,25,0.6,35.42,bajo
6400128,-76.50602,3.475388,342,0.71,52.55,medio
6400129,-76.50602,3.476733,113,0.6,38.79,bajo
6400130,-76.50602,3.478078,277,0.8,52.41,medio
6400132,-76.50602,3.480768,18,0.6,34.2,bajo
6400133,-76.50602,3.482113,174,1.0,55.67,medio
6400134,-76.50602,3.483458,93,0.6,39.1,bajo
6400135,-76.50602,3.484803,821,0.6,62.81,medio
6400136,-76.50602,3.486148,440,0.6,55.3,medio
6400140,-76.50602,3.491528,608,0.6,69.16,alto
6400142,-76.50602,3.494218,489,0.6,65.38,medio
6500049,-76.504673,3.369128,133,0.4,50.69,medio
6500050,-76.504673,3.370473,155,0.4,51.21,medio
6500051,-76.504673,3.371818,9,1.0,62.82,medio
6500066,-76.504673,3.391995,225,1.0,59.74,medio
6500067,-76.504673,3.39334,493,1.0,68.07,medio
6500068,-76.504673,3.394685,714,0.98,69.82,alto
6500069,-76.504673,3.39603,702,0.8,63.52,medio
6500070,-76.504673,3.397375,623,0.8,60.15,medio
6500071,-76.504673,3.39872,1111,0.8,64.33,medio
6500072,-76.504673,3.400066,645,0.8,56.88,medio
6500074,-76.504673,3.402756,801,0.6,49.37,medio
6500075,-76.504673,3.404101,660,0.6,45.43,bajo
6500076,-76.504673,3.405446,503,0.6,40.53,bajo
6500077,-76.504673,3.406791,547,0.71,45.07,bajo
6500078,-76.504673,3.408136,311,0.8,39.94,bajo
6500079,-76.504673,3.409481,406,0.8,43.4,bajo
6500080,-76.504673,3.410826,314,0.8,40.43,bajo
6500081,-76.504673,3.412171,115,0.8,32.78,bajo
6500082,-76.504673,3.413516,76,1.0,37.32,bajo
6500083,-76.504673,3.414862,58,1.0,34.97,bajo
6500084,-76.504673,3.416207,516,0.8,44.9,bajo
6500085,-76.504673,3.417552,671,0.8,47.7,bajo
6500086,-76.504673,3.418897,556,0.8,44.56,bajo
6500087,-76.504673,3.420242,767,0.8,48.66,medio
6500088,-76.504673,3.421587,853,0.8,50.03,medio
6500089,-76.504673,3.422932,504,0.8,43.43,bajo
6500090,-76.504673,3.424277,950,0.8,52.39,medio
6500091,-76.504673,3.425622,950,0.8,53.48,medio
6500092,-76.504673,3.426967,629,0.75,46.97,bajo
6500093,-76.504673,3.428312,568,0.8,49.5,medio
6500094,-76.504673,3.429657,467,0.8,47.63,bajo
6500095,-76.504673,3.431002,525,0.7,47.26,bajo
6500096,-76.504673,3.432347,613,0.6,46.61,bajo
6500097,-76.504673,3.433692,567,0.6,46.08,bajo
6500098,-76.504673,3.435037,800,0.8,58.12,medio
6500099,-76.504673,3.436383,611,0.8,54.74,medio
6500100,-76.504673,3.437728,820,0.8,59.22,medio
6500101,-76.504673,3.439073,339,0.66,43.94,bajo
6500102,-76.504673,3.440418,621,0.6,49.65,medio
6500103,-76.504673,3.441763,743,0.6,52.78,medio
6500104,-76.504673,3.443108,295,0.6,40.84,bajo
6500105,-76.504673,3.444453,336,0.6,42.99,bajo
6500106,-76.504673,3.445798,528,0.6,49.51,medio
6500107,-76.504673,3.447143,653,0.6,52.46,medio
6500108,-76.504673,3.448488,608,0.6,51.13,medio
6500109,-76.504673,3.449833,368,0.6,43.7,bajo
6500110,-76.504673,3.451178,258,0.6,39.34,bajo
6500111,-76.504673,3.452523,312,0.77,45.26,bajo
6500117,-76.504673,3.460593,5,0.2,15.46,bajo
6500118,-76.504673,3.461938,341,0.6,39.62,bajo
6500119,-76.504673,3.463283,490,0.6,45.21,bajo
6500120,-76.504673,3.464628,442,0.6,44.37,bajo
6500121,-76.504673,3.465973,531,0.6,48.32,bajo
6500122,-76.504673,3.467318,482,0.6,48.26,bajo
6500123,-76.504673,3.468663,590,0.6,52.96,medio
6500124,-76.504673,3.470008,449,0.6,50.66,medio
6500125,-76.504673,3.471353,99,0.6,38.69,bajo
6500126,-76.504673,3.472698,949,0.6,64.03,medio
6500127,-76.504673,3.474043,6,0.6,35.46,bajo
6500129,-76.504673,3.476733,16,0.6,35.14,bajo
6500133,-76.504673,3.482113,329,0.6,49.39,medio
6500135,-76.504673,3.484803,621,1.0,73.65,alto
6500136,-76.504673,3.486148,160,0.6,45.68,bajo
6500137,-76.504673,3.487493,701,0.6,64.46,medio
6500138,-76.504673,3.488838,903,0.6,68.97,alto
6500139,-76.504673,3.490183,26,0.6,43.64,bajo
6500140,-76.504673,3.491528,449,0.6,62.26,medio
6500141,-76.504673,3.492873,111,0.6,50.31,medio
6500142,-76.504673,3.494218,2134,0.6,76.24,alto
6600068,-76.503325,3.394685,209,0.8,50.14,medio
6600069,-76.503325,3.39603,548,0.8,60.27,medio
6600070,-76.503325,3.397375,913,0.8,65.06,medio
6600071,-76.503325,3.39872,735,0.8,60.62,medio
6600072,-76.503325,3.400066,642,0.8,56.87,medio
6600073,-76.503325,3.401411,740,0.8,56.9,medio
6600074,-76.503325,3.402756,890,0.72,54.28,medio
6600075,-76.503325,3.404101,1066,0.65,53.78,medio
6600076,-76.503325,3.405446,138,0.8,33.77,bajo
6600077,-76.503325,3.406791,408,0.79,41.26,bajo
6600078,-76.503325,3.408136,478,0.8,45.86,bajo
6600079,-76.503325,3.409481,316,0.8,40.23,bajo
6600080,-76.503325,3.410826,344,0.8,41.63,bajo
6600081,-76.503325,3.412171,30,1.0,35.35,bajo
6600082,-76.503325,3.413516,90,1.0,37.99,bajo
6600083,-76.503325,3.414862,352,1.0,47.39,bajo
6600084,-76.503325,3.416207,703,1.0,55.76,medio
6600085,-76.503325,3.417552,404,0.8,40.39,bajo
6600086,-76.503325,3.418897,37,0.8,24.56,bajo
6600087,-76.503325,3.420242,135,0.8,28.88,bajo
6600088,-76.503325,3.421587,308,0.8,36.29,bajo
6600089,-76.503325,3.422932,781,0.8,49.56,medio
6600090,-76.503325,3.424277,454,0.8,42.65,bajo
6600091,-76.503325,3.425622,975,0.74,50.57,medio
6600092,-76.503325,3.426967,171,0.8,34.28,bajo
6600093,-76.503325,3.428312,300,0.6,33.9,bajo
6600094,-76.503325,3.429657,802,0.65,51.78,medio
6600095,-76.503325,3.431002,132,0.6,29.0,bajo
6600096,-76.503325,3.432347,771,0.6,50.01,medio
6600097,-76.503325,3.433692,437,0.6,42.78,bajo
6600098,-76.503325,3.435037,938,0.8,60.75,medio
6600099,-76.503325,3.436383,572,0.8,54.91,medio
6600100,-76.503325,3.437728,806,0.8,60.16,medio
6600101,-76.503325,3.439073,554,0.8,55.43,medio
6600102,-76.503325,3.440418,677,0.6,51.78,medio
6600103,-76.503325,3.441763,657,0.6,52.05,medio
6600104,-76.503325,3.443108,616,0.6,51.68,medio
6600105,-76.503325,3.444453,549,0.6,50.54,medio
6600106,-76.503325,3.445798,239,0.6,39.81,bajo
6600107,-76.503325,3.447143,463,0.6,47.68,bajo
6600108,-76.503325,3.448488,583,0.6,50.9,medio
6600109,-76.503325,3.449833,483,0.6,47.79,bajo
6600110,-76.503325,3.451178,627,0.6,51.32,medio
6600111,-76.503325,3.452523,488,0.6,47.18,bajo
6600117,-76.503325,3.460593,13,0.8,31.68,bajo
6600119,-76.503325,3.463283,346,0.6,39.92,bajo
6600120,-76.503325,3.464628,161,0.6,33.24,bajo
6600121,-76.503325,3.465973,709,0.6,51.96,medio
6600122,-76.503325,3.467318,262,0.6,40.17,bajo
6600123,-76.503325,3.468663,456,0.6,48.84,medio
6600124,-76.503325,3.470008,438,0.6,50.02,medio
6600125,-76.503325,3.471353,180,0.6,42.34,bajo
6600126,-76.503325,3.472698,177,0.6,44.05,bajo
6600127,-76.503325,3.474043,408,0.6,53.54,medio
6600128,-76.503325,3.475388,1112,0.4,59.84,medio
6600133,-76.503325,3.482113,198,0.6,45.87,bajo
6600134,-76.503325,3.483458,89,0.6,41.52,bajo
6600135,-76.503325,3.484803,514,0.6,58.86,medio
6600136,-76.503325,3.486148,404,0.6,56.52,medio
6600137,-76.503325,3.487493,199,0.6,50.11,medio
6600140,-76.503325,3.491528,867,0.6,72.08,alto
6600141,-76.503325,3.492873,580,0.6,68.01,medio
6600142,-76.503325,3.494218,442,0.6,64.91,medio
6600143,-76.503325,3.495563,508,0.6,68.06,medio
6700070,-76.501978,3.397375,251,0.8,48.77,medio
6700071,-76.501978,3.39872,514,0.8,55.97,medio
6700072,-76.501978,3.400066,653,0.8,57.54,medio
6700073,-76.501978,3.401411,638,0.8,55.32,medio
6700074,-76.501978,3.402756,955,0.8,58.48,medio
6700076,-76.501978,3.405446,634,0.78,48.48,medio
6700077,-76.501978,3.406791,322,0.8,41.13,bajo
6700078,-76.501978,3.408136,720,0.8,52.13,medio
6700079,-76.501978,3.409481,634,0.85,53.39,medio
6700080,-76.501978,3.410826,91,0.8,31.53,bajo
6700081,-76.501978,3.412171,448,1.0,52.69,medio
6700082,-76.501978,3.413516,570,1.0,56.01,medio
6700083,-76.501978,3.414862,643,1.0,56.12,medio
6700084,-76.501978,3.416207,844,1.0,58.34,medio
6700085,-76.501978,3.417552,929,1.0,58.33,medio
6700086,-76.501978,3.418897,434,0.8,41.02,bajo
6700087,-76.501978,3.420242,388,0.8,39.39,bajo
6700088,-76.501978,3.421587,1013,0.8,51.89,medio
6700089,-76.501978,3.422932,559,0.8,45.35,bajo
6700090,-76.501978,3.424277,328,0.72,35.32,bajo
6700091,-76.501978,3.425622,495,0.8,45.36,bajo
6700092,-76.501978,3.426967,998,0.7,51.88,medio
6700093,-76.501978,3.428312,579,0.6,43.39,bajo
6700094,-76.501978,3.429657,295,0.6,35.3,bajo
6700095,-76.501978,3.431002,487,0.6,43.0,bajo
6700096,-76.501978,3.432347,654,0.6,48.3,bajo
6700097,-76.501978,3.433692,319,0.66,42.14,bajo
6700098,-76.501978,3.435037,799,0.8,59.66,medio
6700099,-76.501978,3.436383,534,0.8,54.92,medio
6700100,-76.501978,3.437728,822,0.8,61.26,medio
6700101,-76.501978,3.439073,682,0.8,59.19,medio
6700102,-76.501978,3.440418,546,0.6,49.72,medio
6700103,-76.501978,3.441763,390,0.6,45.35,bajo
6700104,-76.501978,3.443108,408,0.6,46.5,bajo
6700105,-76.501978,3.444453,394,0.6,46.07,bajo
6700106,-76.501978,3.445798,263,0.6,41.11,bajo
6700107,-76.501978,3.447143,555,0.6,50.83,medio
6700108,-76.501978,3.448488,196,0.6,38.05,bajo
6700109,-76.501978,3.449833,372,0.6,44.43,bajo
6700110,-76.501978,3.451178,608,0.6,51.11,medio
6700111,-76.501978,3.452523,40,0.6,29.69,bajo
6700119,-76.501978,3.463283,498,0.59,39.49,bajo
6700120,-76.501978,3.464628,16,1.0,39.45,bajo
6700121,-76.501978,3.465973,327,0.6,41.05,bajo
6700122,-76.501978,3.467318,436,0.6,46.27,bajo
6700123,-76.501978,3.468663,468,0.6,49.06,medio
6700124,-76.501978,3.470008,183,0.6,40.57,bajo
6700125,-76.501978,3.471353,770,0.6,60.07,medio
6700126,-76.501978,3.472698,386,0.6,52.28,medio
6700127,-76.501978,3.474043,622,0.6,60.77,medio
6700128,-76.501978,3.475388,658,0.6,61.54,medio
6700129,-76.501978,3.476733,335,0.6,51.78,medio
6700130,-76.501978,3.478078,486,0.6,57.02,medio
6700131,-76.501978,3.479423,15,0.6,38.0,bajo
6700133,-76.501978,3.482113,16,1.0,51.9,medio
6700134,-76.501978,3.483458,240,0.6,49.81,medio
6700135,-76.501978,3.484803,11,0.6,40.22,bajo
6700136,-76.501978,3.486148,435,0.6,58.85,medio
6700137,-76.501978,3.487493,381,0.6,58.25,medio
6700140,-76.501978,3.491528,286,0.6,58.02,medio
6700141,-76.501978,3.492873,935,0.6,74.64,alto
6700142,-76.501978,3.494218,910,0.6,75.37,alto
6700143,-76.501978,3.495563,529,0.6,69.25,alto
6800072,-76.50063,3.400066,274,0.8,46.34,bajo
6800073,-76.50063,3.401411,823,0.8,59.35,medio
6800074,-76.50063,3.402756,322,0.8,44.72,bajo
6800075,-76.50063,3.404101,433,0.8,47.25,bajo
6800076,-76.50063,3.405446,623,0.8,51.79,medio
6800077,-76.50063,3.406791,427,0.8,45.54,bajo
6800078,-76.50063,3.408136,684,0.82,54.69,medio
6800079,-76.50063,3.409481,700,0.95,56.09,medio
6800080,-76.50063,3.410826,533,1.0,55.39,medio
6800081,-76.50063,3.412171,750,1.0,60.8,medio
6800082,-76.50063,3.413516,1121,1.0,63.98,medio
6800083,-76.50063,3.414862,740,1.0,58.62,medio
6800084,-76.50063,3.416207,838,1.0,58.89,medio
6800085,-76.50063,3.417552,1179,1.0,60.4,medio
6800086,-76.50063,3.418897,752,0.96,53.44,medio
6800087,-76.50063,3.420242,756,0.8,49.5,medio
6800088,-76.50063,3.421587,587,0.8,46.2,bajo
6800089,-76.50063,3.422932,879,0.8,51.92,medio
6800090,-76.50063,3.424277,1188,0.72,51.27,medio
6800091,-76.50063,3.425622,341,0.6,34.1,bajo
6800092,-76.50063,3.426967,112,0.8,32.61,bajo
6800093,-76.50063,3.428312,308,0.6,35.34,bajo
6800094,-76.50063,3.429657,517,0.6,43.52,bajo
6800095,-76.50063,3.431002,638,0.6,47.58,bajo
6800096,-76.50063,3.432347,436,0.6,42.89,bajo
6800097,-76.50063,3.433692,862,0.6,53.27,medio
6800098,-76.50063,3.435037,636,0.66,53.08,medio
6800099,-76.50063,3.436383,850,0.8,61.56,medio
6800100,-76.50063,3.437728,90,0.6,32.56,bajo
6800101,-76.50063,3.439073,451,0.6,47.34,bajo
6800102,-76.50063,3.440418,493,0.6,49.11,medio
6800103,-76.50063,3.441763,542,0.6,51.01,medio
6800104,-76.50063,3.443108,273,0.6,42.08,bajo
6800105,-76.50063,3.444453,305,0.6,43.37,bajo
6800106,-76.50063,3.445798,194,0.6,38.96,bajo
6800107,-76.50063,3.447143,511,0.6,50.07,medio
6800108,-76.50063,3.448488,574,0.6,51.53,medio
6800109,-76.50063,3.449833,508,0.6,49.41,medio
6800110,-76.50063,3.451178,245,0.6,39.82,bajo
6800111,-76.50063,3.452523,104,0.6,33.11,bajo
6800119,-76.50063,3.463283,176,0.6,33.41,bajo
6800120,-76.50063,3.464628,6,1.0,39.2,bajo
6800123,-76.50063,3.468663,382,0.6,46.57,bajo
6800124,-76.50063,3.470008,218,0.6,42.39,bajo
6800125,-76.50063,3.471353,566,0.6,56.18,medio
6800126,-76.50063,3.472698,246,0.6,47.48,bajo
6800127,-76.50063,3.474043,646,0.6,61.92,medio
6800128,-76.50063,3.475388,431,0.6,56.47,medio
6800129,-76.50063,3.476733,1153,0.6,68.33,alto
6800130,-76.50063,3.478078,626,0.6,62.32,medio
6800131,-76.50063,3.479423,273,0.6,51.3,medio
6800132,-76.50063,3.480768,9,0.6,39.74,bajo
6800134,-76.50063,3.483458,583,0.6,62.99,medio
6800135,-76.50063,3.484803,206,0.6,50.97,medio
6800136,-76.50063,3.486148,488,0.6,62.12,medio
6800137,-76.50063,3.487493,227,0.6,53.75,medio
6800138,-76.50063,3.488838,557,0.6,65.99,medio
6800139,-76.50063,3.490183,697,0.6,70.05,alto
6800140,-76.50063,3.491528,153,0.6,53.34,medio
6800142,-76.50063,3.494218,496,0.6,68.08,medio
6800143,-76.50063,3.495563,951,0.6,77.38,alto
6900074,-76.499283,3.402756,325,0.8,45.9,bajo
6900075,-76.499283,3.404101,1065,0.8,59.53,medio
6900076,-76.499283,3.405446,215,0.8,39.47,bajo
6900077,-76.499283,3.406791,534,0.8,50.03,medio
6900078,-76.499283,3.408136,881,0.98,60.21,medio
6900079,-76.499283,3.409481,994,1.0,63.64,medio
6900080,-76.499283,3.410826,632,1.0,58.78,medio
6900081,-76.499283,3.412171,500,1.0,56.05,medio
6900082,-76.499283,3.413516,795,1.0,62.12,medio
6900083,-76.499283,3.414862,844,1.0,61.16,medio
6900084,-76.499283,3.416207,962,1.0,61.15,medio
6900085,-76.499283,3.417552,887,0.96,56.83,medio
6900086,-76.499283,3.418897,709,0.8,49.82,medio
6900087,-76.499283,3.420242,998,0.8,53.23,medio
